Burkina Faso,BFA,-0.301612794,0.421902388,3,37.23404312,18.0851059,60.10638428,-0.111127324,0.381320953,3,40.95744705,21.27659607,64.36170197,0.059249356,0.39716202,3,48.67724991,26.98412704,70.89946747,-0.308865517,0.394579351,3,33.33333206,20.1058197,57.1428566,0.06687247,0.331168681,3,45.72864151,29.64824104,65.82914734,-0.082301155,0.316614509,4,42.23300934,26.21359253,61.65048599,-0.064855136,0.312298417,4,43.20388412,28.15534019,59.70873642,0.156172335,0.253118902,7,50.72463608,38.16424942,63.768116,0.30769673,0.244181082,7,54.58937073,39.61352539,70.53140259,0.120162971,0.246403143,7,49.03845978,35.09615326,62.98077011,0.034941409,0.246401951,7,45.97156525,31.27962112,61.13743973,-0.117637143,0.243547097,7,41.23222733,27.01421738,54.02843475,-0.555381477,0.244249582,7,28.90995216,18.48341179,40.75829315,-0.573129237,0.221984327,8,27.01421738,18.48341179,39.33649445,-0.763390124,0.228019789,8,21.80094719,14.21800995,35.0710907,-0.787128568,0.196386188,8,20,10.95238113,29.04761887,-0.611107409,0.206500441,7,25.23809433,16.66666603,35.7142868,-0.867375851,0.211121112,7,16.66666603,10.95238113,25.23809433,-0.926977336,0.219056755,7,15.71428585,9.523809433,26.19047546,-1.059286594,0.218907312,7,13.20754719,8.018867493,21.22641563,-1.302386522,0.233014643,7,11.79245281,6.13207531,15.56603813,-1.55159831,0.238271371,6,8.490566254,4.245283127,12.73584938
Bangladesh,BGD,-0.546178162,0.373857141,4,26.59574509,12.23404217,49.46808624,-0.368563563,0.345462829,4,33.51063919,18.0851059,53.72340393,-0.724509239,0.342808962,4,24.86772537,12.16931248,40.2116394,-1.033550501,0.301078081,5,19.04761887,10.05290985,28.04232788,-1.115403295,0.292474926,5,16.58291435,6.03015089,27.63819122,-1.361260414,0.287285477,6,10.19417477,4.368932247,18.93203926,-1.863764167,0.278669238,6,4.368932247,0.485436887,10.19417477,-1.505493402,0.253118902,7,8.695652008,2.898550749,16.42512131,-1.540047765,0.244181082,7,9.178744316,4.347826004,14.00966167,-1.505937099,0.246403143,7,9.615385056,4.326922894,14.42307663,-1.544713378,0.246401951,7,9.004739761,4.265402794,14.69194317,-1.425789475,0.243547097,7,9.952606201,4.265402794,15.63981056,-1.404736876,0.240677565,8,9.004739761,4.739336491,16.587677,-1.379088998,0.221984327,8,9.004739761,5.213270187,17.53554535,-1.627858877,0.228019789,8,7.582938194,4.265402794,10.42654037,-0.895563185,0.196386188,8,16.66666603,9.047618866,25.7142849,-1.212017894,0.202983424,8,10,7.619047642,18.5714283,-1.261936784,0.20779568,8,10.95238113,8.571428299,15.23809528,-1.256080747,0.215949968,8,10.95238113,8.571428299,16.19047546,-0.995678365,0.215236962,8,13.679245,9.433961868,23.11320686,-0.932975292,0.233014643,7,15.56603813,10.84905624,26.41509438,-0.917398512,0.238271371,6,16.03773499,10.37735844,26.41509438
Bulgaria,BGR,-0.090678282,0.373857141,4,44.68085098,22.87234116,62.23404312,0.576661706,0.345462829,4,66.48936462,45.21276474,88.82978821,0.379955381,0.342808962,4,61.90476227,39.68254089,79.8941803,0.468395174,0.301078081,5,64.02116394,46.03174591,82.53968048,0.174155131,0.292474926,5,49.74874496,36.18090439,68.34170532,0.003550667,0.287285477,6,45.14562988,29.61165047,62.13592148,0.146509647,0.278669238,6,51.45631027,36.40776825,65.04854584,0.395517141,0.245998517,8,57.48792267,45.41062927,71.49758148,0.358280092,0.239129573,8,56.0386467,41.54589462,71.98067474,0.370631129,0.24162896,8,56.25,43.75,72.11538696,0.353603989,0.241859883,8,55.92417145,42.18009567,72.03791809,0.36009106,0.239330947,8,57.81990433,44.54976273,71.5639801,0.301750302,0.238522351,9,55.92417145,41.7061615,68.72038269,0.379833996,0.219665527,9,58.76777267,45.49763107,69.66824341,0.170710385,0.225787356,9,53.08057022,38.86256027,64.45497894,0.078540899,0.192247406,9,49.52381134,36.66666794,59.04761887,0.017322188,0.198164418,9,46.66666794,35.23809433,57.61904907,0.077333264,0.204956502,9,49.04761887,36.19047546,60.95238113,0.332049906,0.211722627,9,59.04761887,45.7142868,69.52381134,0.456277937,0.211090252,9,61.79245377,52.35848999,72.16981506,0.578860998,0.227150217,8,66.03773499,54.71697998,80.18868256,0.472481012,0.232359797,7,60.84905624,49.52830124,74.52830505
Bahrain,BHR,-0.307727605,0.373857141,4,36.70212936,20.7446804,57.44680786,-0.161498114,0.345462829,4,37.76595688,21.80850983,61.17021179,0.055773951,0.342808962,4,48.14814758,30.15872955,69.84127045,0.28414613,0.316106439,4,53.96825409,39.15343857,73.01587677,0.483239025,0.302046776,4,62.31155777,41.2060318,80.90452576,0.312665284,0.287285477,6,55.82524109,39.80582428,73.78640747,0.011602206,0.278669238,6,46.60194016,33.49514389,61.16504669,-0.366437256,0.274180859,6,32.36714935,22.22222137,48.79227066,-0.247196898,0.262605757,6,36.71497726,23.67149734,48.79227066,-0.237403244,0.26408723,6,36.53845978,23.55769157,50.96154022,-0.136449441,0.246401951,7,40.75829315,27.01421738,52.60663605,-0.493476391,0.243547097,7,28.90995216,19.43128014,42.18009567,-0.950841904,0.244249582,7,18.95734596,10.42654037,29.38388634,-1.129954934,0.226807356,7,15.63981056,7.109004974,21.80094719,-1.335417747,0.23150824,7,9.004739761,6.161137581,18.00947952,-0.907474875,0.200113058,7,15.71428585,9.047618866,25.7142849,-1.073540211,0.206814811,7,12.38095284,9.047618866,21.4285717,-0.793425679,0.21260111,7,19.52380943,10.95238113,28.09523773,-0.961563706,0.224623799,6,14.28571415,9.047618866,25.7142849,-0.850452602,0.224222541,6,17.45282936,11.320755,28.77358437,-0.627359509,0.23851493,6,23.58490562,13.679245,38.679245,-0.591191292,0.243751317,5,25.47169876,14.15094376,41.98113251
"Bahamas, The",BHS,1.070221186,0.421902388,3,85.63829803,59.57446671,100,1.086337447,0.381320953,3,85.10638428,63.29787064,100,1.280098081,0.39716202,3,91.0052948,69.84127045,100,0.956500292,0.394579351,3,82.53968048,56.61375809,97.88359833,0.826999247,0.331168681,3,72.36180878,54.27135849,96.98492432,0.891071081,0.316614509,4,77.1844635,58.73786545,98.05825043,0.938636839,0.312298417,4,78.1553421,58.73786545,99.51456451,0.810648799,0.317660093,4,72.46376801,54.10628128,96.13526917,0.730004489,0.290863067,4,71.01449585,52.17391205,92.75362396,0.774838746,0.292831093,4,72.59615326,55.28845978,94.71154022,0.860551536,0.272773296,5,77.72512054,60.66350555,94.78672791,0.993692219,0.267576218,5,83.88625336,64.45497894,97.15639496,1.103621483,0.26071763,5,88.1516571,68.72038269,99.05213165,1.184026003,0.242201656,5,90.52132416,72.51184845,99.52606964,1.134824634,0.247866422,5,90.52132416,67.77251434,99.52606964,0.956470132,0.210570261,5,79.04762268,66.66666412,97.14286041,0.907476485,0.211409375,6,77.14286041,62.8571434,94.76190186,0.975418746,0.215112433,6,80.95237732,66.19047546,95.7142868,0.989585459,0.223510087,6,82.85713959,67.14286041,96.19047546,0.862895131,0.223443955,6,77.83018494,63.20754623,92.45282745,0.816237688,0.238545433,6,75.47169495,59.43396378,92.92453003,0.849964023,0.238271371,6,73.58490753,59.90565872,93.86792755
Bosnia and Herzegovina,BIH,-0.592023313,0.409513384,3,25.53191566,9.574467659,49.46808624,-0.584123015,0.384085953,3,27.65957451,12.23404217,46.80850983,-0.526444674,0.378331482,3,30.15872955,13.75661373,49.20634842,-0.162515759,0.337440908,3,41.26984024,25.39682579,60.31745911,-0.404707491,0.316451311,3,32.66331482,21.10552788,47.73869324,0.016085448,0.298156142,5,45.63106918,29.12621307,63.10679626,-0.501404464,0.293673038,5,30.58252335,18.44660187,45.14562988,-0.44200334,0.283642054,5,31.40096664,19.32367134,46.37681198,-0.630627513,0.275087684,5,25.12077332,15.942029,38.16424942,-0.540368795,0.277000189,5,27.88461494,15.86538506,40.38461685,-0.666618288,0.284500748,5,23.69668198,14.69194317,38.3886261,-0.693730175,0.273786128,5,24.64455032,13.27014256,36.01895905,-0.819794893,0.273884326,4,20.37914658,12.32227516,34.12322235,-0.538148701,0.231296644,7,28.4360199,18.48341179,39.8104248,-0.404944122,0.238348827,7,34.12322235,20.37914658,45.49763107,-0.019179042,0.20889461,6,44.76190567,30.47619057,58.09523773,-0.402437001,0.211610317,7,31.90476227,21.4285717,43.33333206,-0.397838831,0.215967342,7,30.95238113,20,45.23809433,-0.348237306,0.224537507,7,32.38095093,20.47619057,46.19047546,-0.395599693,0.223011434,7,31.60377312,19.3396225,44.81132126,-0.418754309,0.241347983,6,29.71698189,18.86792374,45.75471878,-0.514572799,0.247809201,5,27.83018875,15.56603813,43.39622498
Belarus,BLR,0.093630686,0.475315154,2,50,22.87234116,74.46808624,0.11032445,0.381320953,3,50,29.78723335,72.34042358,0.138671175,0.39716202,3,51.85185242,30.15872955,74.07407379,0.302270532,0.394579351,3,55.55555725,31.74603081,82.01058197,0.693226874,0.331168681,3,69.84924316,49.24623108,94.4723587,0.161250234,0.316614509,4,51.45631027,32.52427292,69.41747284,0.357308894,0.312298417,4,56.31068039,41.26213455,74.27184296,0.146807671,0.279805839,5,49.75845337,34.29951859,64.25120544,0.340541124,0.26753515,5,55.07246399,39.61352539,73.42995453,0.51848948,0.27159971,5,62.5,47.11538315,80.28845978,0.488780081,0.272773296,5,62.55924225,45.97156525,81.04265594,-0.094990097,0.267576218,5,42.18009567,26.54028511,56.39810562,-0.087769009,0.26071763,5,42.18009567,29.85782051,58.2938385,0.06861522,0.227814823,7,47.86729813,36.96682358,60.66350555,0.005959166,0.234466493,7,46.44549942,35.54502487,60.1895752,0.179782152,0.201554611,7,52.8571434,39.52381134,62.38095093,0.110016517,0.206500441,7,51.90476227,38.57143021,60.47618866,0.142281473,0.211121112,7,50.95238113,37.61904907,62.38095093,-0.053483382,0.219056755,7,43.33333206,30,57.1428566,0.348057151,0.218907312,7,57.54716873,45.75471878,69.3396225,0.332389116,0.233014643,7,58.49056625,45.75471878,70.28302002,-0.730354905,0.238271371,6,21.22641563,12.73584938,34.43396378
Belize,BLZ,0.558367968,0.475315154,2,64.36170197,38.29787064,94.14893341,0.595781744,0.435323596,2,67.02127838,40.42553329,93.0851059,0.182882696,0.455642104,2,53.43915176,28.5714283,78.83597565,0.416043013,0.438636631,2,62.43386078,33.33333206,86.77248383,0.485956788,0.35043788,2,62.81407166,40.20100403,84.42211151,0.401626587,0.331347913,3,60.19417572,39.80582428,78.64077759,0.101920225,0.333870947,3,49.02912521,33.49514389,66.01941681,0.079578303,0.289883256,4,48.79227066,31.40096664,63.28502274,0.194411606,0.280769616,4,49.75845337,35.74879074,69.0821228,0.187959462,0.285706997,4,50.96154022,35.09615326,69.2307663,0.027838364,0.293824881,4,45.0236969,30.33175278,63.03317642,0.070427686,0.282069832,4,49.28910065,32.22748947,64.45497894,0.15190886,0.26718533,5,51.6587677,36.4928894,63.98104095,0.180257618,0.254446119,4,52.13270187,37.91469193,64.9289093,0.176189259,0.26130271,4,53.55450058,37.44075775,65.40284729,0.048583075,0.21412544,5,48.09523773,35.23809433,59.04761887,0.043097582,0.221209541,5,49.04761887,34.76190567,59.04761887,0.060622137,0.224217087,5,48.57143021,34.2857132,61.42856979,0.035725731,0.233072683,5,47.61904907,32.38095093,61.90476227,0.003179708,0.232179344,5,46.22641373,32.54716873,58.49056625,0.063038863,0.247509733,5,49.52830124,32.54716873,60.37735748,0.511743248,0.247809201,5,62.26415253,50.47169876,78.77358246
Bermuda,BMU,0.718495429,0.613506794,1,70.74468231,37.23404312,100,0.730095923,0.575733066,1,72.34042358,35.63829803,100,0.714189112,0.597071171,1,72.48677063,35.44973373,98.94179535,0.792757034,0.520825028,1,73.01587677,44.97354507,99.47090149,0.853129327,0.413679957,1,73.86934662,49.74874496,98.99497223,0.894766688,0.374456227,2,77.66990662,54.85437012,99.02912903,0.819997251,0.370204568,2,71.8446579,54.36893082,99.02912903,0.775330603,0.363784462,2,70.04830933,51.20772934,98.55072784,0.771813452,0.331088305,2,72.94686127,50.72463608,96.6183548,0.796786189,0.333068877,2,73.07691956,52.88461685,98.55769348,0.693840563,0.349339068,2,70.61611176,47.86729813,92.89099884,0.911838114,0.34987396,2,79.62084961,55.45023727,99.05213165,0.964122117,0.335981905,2,80.0947876,60.66350555,99.05213165,0.980253696,0.301696002,2,81.5165863,62.08530807,98.57820129,0.970303059,0.324702829,2,81.04265594,61.6113739,99.05213165,0.913897812,0.259938985,2,77.61904907,61.90476227,97.14286041,0.983049035,0.274313003,2,83.33333588,61.42856979,97.61904907,0.999670088,0.276124716,2,85.23809814,64.2857132,98.09523773,1.001911044,0.288732857,2,84.76190186,64.76190186,97.61904907,1.152474523,0.280583203,2,91.03773499,67.92453003,99.52830505,1.065073848,0.313929111,2,87.73584747,63.20754623,98.11320496,1.014356613,0.317831784,2,83.96226501,61.79245377,98.11320496
Bolivia,BOL,-0.134786651,0.373857141,4,43.0851059,22.87234116,61.70212936,-0.239488021,0.345462829,4,35.63829803,19.14893532,58.51063919,-0.235554785,0.342808962,4,37.0370369,21.16402054,59.7883606,-0.289909422,0.301078081,5,34.92063522,21.69312096,51.85185242,-0.83416158,0.292474926,5,22.61306572,11.05527592,35.17588043,-0.680682898,0.287285477,6,23.78640747,15.04854393,38.34951401,-0.973391593,0.278669238,6,19.41747665,8.737864494,29.12621307,-0.802807093,0.253118902,7,22.70531464,13.52657032,31.40096664,-0.850300491,0.244181082,7,19.32367134,11.11111069,29.46859932,-0.695555389,0.246403143,7,23.55769157,14.42307663,35.09615326,-0.50745821,0.246401951,7,27.48815155,18.95734596,41.23222733,-0.415407211,0.243547097,7,32.22748947,21.32701492,45.0236969,-0.417126507,0.240677565,8,33.175354,20.37914658,46.44549942,-0.458068103,0.221984327,8,33.175354,20.37914658,41.23222733,-0.328593433,0.228019789,8,36.4928894,23.22274971,46.91942978,-0.333112091,0.196386188,8,33.33333206,23.80952454,45.23809433,-0.268487215,0.202983424,8,36.66666794,25.7142849,49.52381134,-0.248866364,0.20779568,8,36.66666794,24.76190567,49.04761887,-0.278028756,0.219056755,7,34.2857132,24.2857151,49.04761887,-0.287118524,0.218907312,7,36.79245377,23.11320686,50,-0.730085671,0.233014643,7,20.75471687,12.26415062,32.54716873,-0.467674583,0.238271371,6,28.77358437,17.45282936,44.3396225
Brazil,BRA,-0.218180925,0.373857141,4,38.82978821,20.7446804,60.10638428,-0.336898953,0.345462829,4,34.04255295,18.61702156,54.78723526,0.186739698,0.31357041,5,53.96825409,33.86243439,70.89946747,0.329844594,0.286130786,6,57.1428566,42.32804108,73.01587677,0.005972705,0.283212215,6,41.70854187,30.15075302,60.30150604,-0.275706738,0.279339284,7,36.40776825,22.3300972,52.42718506,-0.264487565,0.270614386,7,37.86407852,25.72815514,52.42718506,-0.294623226,0.245998517,8,35.26570129,25.12077332,48.79227066,-0.356955171,0.239129573,8,32.85024261,22.22222137,42.99517059,-0.312599719,0.24162896,8,33.65384674,23.07692337,47.11538315,0.166292161,0.241859883,8,51.18483353,37.44075775,63.98104095,0.013475911,0.239330947,8,45.97156525,33.175354,59.71564102,-0.132575423,0.238522351,9,41.23222733,29.85782051,54.9763031,0.045961641,0.219665527,9,46.44549942,36.96682358,59.71564102,-0.258553296,0.225787356,9,36.96682358,25.11848259,50.23696518,-0.070290133,0.192247406,9,42.8571434,30,55.23809433,-0.331458092,0.198164418,9,34.2857132,22.38095284,45.23809433,-0.377205402,0.204956502,9,31.90476227,21.4285717,45.23809433,-0.473864585,0.20627439,10,29.52380943,17.1428566,39.52381134,-0.440423459,0.207029983,10,30.18867874,19.3396225,41.98113251,-0.713788211,0.209482387,9,21.22641563,12.73584938,31.60377312,-0.421697885,0.215821579,8,32.07546997,19.3396225,44.81132126
Barbados,BRB,1.048929691,0.475315154,2,84.57447052,56.9148941,100,1.082600355,0.435323596,2,84.57447052,60.10638428,100,1.150208235,0.455642104,2,85.18518829,62.43386078,100,1.097169161,0.438636631,2,85.7142868,59.7883606,100,0.918888807,0.35043788,2,78.89447021,58.29145813,98.49246216,1.095372677,0.331347913,3,85.92233276,63.10679626,100,1.115677238,0.333870947,3,86.89320374,64.56311035,100,0.91464293,0.323307127,4,77.29468536,56.52173996,99.03381348,1.044320345,0.300644696,4,85.02415466,63.28502274,100,1.070771933,0.299632907,4,86.53845978,66.34615326,100,1.048899293,0.284500748,5,85.78199005,65.40284729,99.05213165,1.06063664,0.273786128,5,87.20378876,66.824646,99.05213165,1.246130109,0.26718533,5,93.3649292,70.61611176,99.52606964,1.185965657,0.24639824,5,90.99526215,72.03791809,99.52606964,1.26692915,0.252466679,5,92.41706085,72.51184845,99.52606964,1.277919888,0.212399378,5,95.7142868,78.09523773,99.52381134,1.135361314,0.221209541,5,90,70.95237732,98.57142639,0.976609886,0.22024554,6,81.90476227,66.19047546,95.7142868,0.966827691,0.233072683,5,80.95237732,65.23809814,96.19047546,0.913432479,0.232179344,5,80.6603775,64.15093994,94.81131744,1.049227476,0.247509733,5,86.320755,67.92453003,97.16981506,1.129196048,0.247809201,5,91.03773499,70.75471497,98.11320496
Brunei Darussalam,BRN,1.235572696,0.421902388,3,90.42552948,63.29787064,100,1.110726118,0.381320953,3,87.76596069,63.29787064,100,1.302254677,0.39716202,3,92.59259033,70.37036896,100,1.156787753,0.394579351,3,87.30158997,65.6084671,100,1.145259976,0.331168681,3,86.93467712,65.82914734,100,1.3695755,0.346185863,3,97.57281494,74.27184296,100,1.214634299,0.353802353,3,91.26213837,66.01941681,100,1.124461412,0.356334746,3,89.85507202,62.80193329,100,1.10672462,0.324160457,3,90.82125854,65.70048523,100,1.126965165,0.283477962,5,89.90384674,69.2307663,100,1.387627125,0.265264243,6,97.15639496,82.46445465,100,1.277547002,0.260473907,6,93.3649292,75.82938385,100,1.085193753,0.254919261,6,86.7298584,68.2464447,99.05213165,0.909327209,0.235229835,6,75.35545349,63.03317642,94.78672791,1.074022293,0.24028644,6,87.20378876,67.77251434,98.57820129,1.261507034,0.210570261,5,94.76190186,77.61904907,99.52381134,1.242662311,0.215748459,5,93.80952454,76.19047546,99.52381134,1.154172063,0.21260111,7,91.42857361,73.33333588,99.04762268,1.160305381,0.221277729,7,90,74.2857132,98.09523773,1.241359711,0.220283121,7,92.92453003,78.77358246,99.05660248,1.108798981,0.23851493,6,89.62264252,70.28302002,97.16981506,1.123705506,0.243751317,5,90.56604004,70.75471497,98.11320496
Bhutan,BTN,0.722960353,0.475315154,2,71.27659607,45.74468231,99.46808624,0.538902581,0.435323596,2,65.42552948,36.70212936,93.0851059,0.490639716,0.455642104,2,68.25396729,35.44973373,90.47618866,0.692917943,0.438636631,2,69.84127045,46.03174591,94.708992,0.918888807,0.35043788,2,78.89447021,58.29145813,98.49246216,1.171561718,0.331347913,3,91.26213837,66.50485229,100,1.283388257,0.333870947,3,92.23300934,67.4757309,100,1.263382912,0.332642913,3,94.68598938,68.11594391,100,0.56866318,0.308107227,3,65.70048523,44.92753601,85.50724792,0.720590889,0.310743183,3,70.19230652,52.88461685,94.71154022,0.803936958,0.293824881,4,73.93364716,53.55450058,93.3649292,0.742221653,0.282069832,4,71.5639801,54.02843475,90.52132416,0.826495349,0.273884326,4,71.09004974,59.24170685,93.3649292,0.77630949,0.254446119,4,71.5639801,57.81990433,91.4691925,0.784624875,0.252466679,5,70.1421814,60.1895752,91.4691925,1.068038583,0.212399378,5,88.57142639,69.52381134,98.09523773,0.974714994,0.221596122,5,81.90476227,65.23809814,96.19047546,1.123296738,0.225992307,5,90.95237732,72.38095093,98.57142639,1.117129922,0.235753208,5,89.04762268,70.95237732,98.09523773,1.093906164,0.238550365,4,88.679245,68.86792755,98.11320496,1.082095861,0.254131973,4,89.15093994,67.92453003,97.16981506,1.021577597,0.253991514,4,84.90566254,65.09433746,96.69811249
South Sudan,SSD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.430328488,0.420065194,2,7.109004974,2.369668245,23.22274971,-1.156583309,0.394563079,3,14.21800995,5.213270187,29.85782051,-1.730328679,0.373758584,3,5.687203884,1.895734549,14.69194317,-2.646576643,0.230930731,4,1.428571463,0,4.285714149,-2.37568903,0.24458161,4,2.380952358,0,4.761904716,-2.418965578,0.249646768,4,1.90476191,0,4.285714149,-2.45247221,0.259824097,4,1.428571463,0,3.809523821,-2.442854166,0.255270362,4,2.358490467,0,5.188679218,-2.511948347,0.278447002,4,2.358490467,0,4.245283127,-2.168306828,0.290408969,3,3.301886797,0.943396211,7.075471878
Botswana,BWA,1.014611602,0.373857141,4,79.78723145,60.10638428,100,0.955479383,0.345462829,4,80.3191452,60.63829803,99.46808624,1.072952509,0.342808962,4,82.01058197,68.25396729,98.94179535,0.873669982,0.301078081,5,76.19047546,59.7883606,94.708992,1.105562091,0.292474926,5,85.42713928,66.33165741,99.49748993,0.916183531,0.308828503,5,78.1553421,60.67961121,98.05825043,1.06344831,0.278669238,6,83.00971222,65.53398132,99.51456451,1.016433001,0.253118902,7,81.64250946,64.25120544,99.03381348,1.055395365,0.244181082,7,85.50724792,69.0821228,98.55072784,1.032002091,0.246403143,7,84.61538696,68.2692337,99.03845978,0.952790082,0.246401951,7,82.93838501,63.98104095,94.78672791,0.991209805,0.243547097,7,83.412323,65.87677765,95.73459625,1.064446568,0.244249582,7,85.30805969,68.2464447,98.10426331,1.104041457,0.221984327,8,88.62559509,69.66824341,98.57820129,1.102347016,0.228019789,8,88.1516571,67.77251434,98.57820129,1.011847138,0.196386188,8,84.2857132,69.04762268,97.14286041,1.042091846,0.202983424,8,87.61904907,68.57142639,96.66666412,0.994560003,0.211597949,7,83.33333588,66.66666412,95.7142868,1.022508383,0.220212817,7,86.19047546,69.52381134,96.19047546,0.970987856,0.219544724,7,82.54717255,65.09433746,94.81131744,1.111055136,0.238545433,6,90.56604004,70.28302002,97.64151001,1.088047266,0.238271371,6,89.15093994,69.3396225,97.16981506
